"yyyy","mm","day","HH","MM","zm","d","z0","u_mean","L","sigma_v","u_star","wind_dir"
2018,1,11,16,30,3.3,0.2,0.05,6.64867257,59.91415747,1.12178276640355,0.319898418,68.5818431
2018,1,11,17,0,3.3,0.2,0.05,5.733284962,57.01515862,0.92091525288704,0.274675652,61.24720342
2018,1,11,17,30,3.3,0.2,0.05,5.940931048,52.23731833,0.794207302912785,0.299704332,71.78994389
2018,1,11,18,0,3.3,0.2,0.05,4.346463913,35.68443628,0.9325950852326,0.207813582,56.42934117
2018,1,11,18,30,3.3,0.2,0.05,4.024880884,32.44350854,0.706542179915679,0.189453903,47.81812889
2018,1,11,19,0,3.3,0.2,0.05,3.75019266198495,-999,-999,-999,-999
2018,1,11,19,30,3.3,0.2,0.05,3.92783755539973,-999,-999,-999,-999
2018,1,11,20,0,3.3,0.2,0.05,4.3673713123023,-999,-999,-999,-999
2018,1,11,20,30,3.3,0.2,0.05,4.51113547862252,-999,-999,-999,-999
2018,1,11,21,0,3.3,0.2,0.05,6.07239601095352,-999,-999,-999,-999
2018,1,11,21,30,3.3,0.2,0.05,5.5467868933242,-999,-999,-999,-999
2018,1,11,22,0,3.3,0.2,0.05,4.40125203939687,-999,-999,-999,-999
2018,1,11,22,30,3.3,0.2,0.05,4.52395521319884,-999,-999,-999,-999
2018,1,11,23,0,3.3,0.2,0.05,7.00823663502524,-999,-999,-999,-999
2018,1,11,23,30,3.3,0.2,0.05,8.884206155,140.9510613,1.42007216013835,0.486122785,95.4103333
2018,1,12,0,0,3.3,0.2,0.05,8.836503837,121.9147557,1.85485218710279,0.506683591,97.27508754
2018,1,12,0,30,3.3,0.2,0.05,8.354774379,93.66281472,2.72774041543546,0.484356544,81.04168257
2018,1,12,1,0,3.3,0.2,0.05,7.947487492,37.04917332,1.40529906461223,0.369489347,69.17780562
2018,1,12,1,30,3.3,0.2,0.05,7.089786528,116.4205424,1.79995187268993,0.453371568,66.05298454
2018,1,12,2,0,3.3,0.2,0.05,7.205745111,51.8772613,1.4271508536241,0.363774353,95.07052546
2018,1,12,2,30,3.3,0.2,0.05,4.69427454399859,-999,-999,-999,-999
2018,1,12,3,0,3.3,0.2,0.05,4.32250224128516,-999,-999,-999,-999
2018,1,12,3,30,3.3,0.2,0.05,3.8316895460773,-999,-999,-999,-999
2018,1,12,4,0,3.3,0.2,0.05,4.30327263942068,-999,-999,-999,-999
2018,1,12,4,30,3.3,0.2,0.05,4.34081614782277,-999,-999,-999,-999
2018,1,12,5,0,3.3,0.2,0.05,5.47444696250065,-999,-999,-999,-999
2018,1,12,5,30,3.3,0.2,0.05,6.52108672112489,-999,-999,-999,-999
2018,1,12,6,0,3.3,0.2,0.05,6.18319514550604,-999,-999,-999,-999
2018,1,12,6,30,3.3,0.2,0.05,6.85989399207062,-999,-999,-999,-999
2018,1,12,7,0,3.3,0.2,0.05,6.76191459209442,-999,-999,-999,-999
2018,1,12,7,30,3.3,0.2,0.05,5.41950524288783,-999,-999,-999,-999
2018,1,12,8,0,3.3,0.2,0.05,4.64482699634705,-999,-999,-999,-999
2018,1,12,8,30,3.3,0.2,0.05,4.79316963930167,-999,-999,-999,-999
2018,1,12,9,0,3.3,0.2,0.05,4.34539462445717,-999,-999,-999,-999
2018,1,12,9,30,3.3,0.2,0.05,4.69976871595987,-999,-999,-999,-999
2018,1,12,10,0,3.3,0.2,0.05,4.92777685235308,-999,-999,-999,-999
2018,1,12,10,30,3.3,0.2,0.05,3.21451089575994,-999,-999,-999,-999
2018,1,12,11,0,3.3,0.2,0.05,2.09644690163903,-999,-999,-999,-999
2018,1,12,11,30,3.3,0.2,0.05,3.30882751442862,-999,-999,-999,-999
2018,1,12,12,0,3.3,0.2,0.05,2.44624251650733,-999,-999,-999,-999
2018,1,12,12,30,3.3,0.2,0.05,4.54776329169773,-999,-999,-999,-999
2018,1,12,13,0,3.3,0.2,0.05,4.93968089160252,-999,-999,-999,-999
2018,1,12,13,30,3.3,0.2,0.05,3.39581857048225,-999,-999,-999,-999
2018,1,12,14,0,3.3,0.2,0.05,2.65044257440164,-999,-999,-999,-999
2018,1,12,14,30,3.3,0.2,0.05,4.3627928356679,-999,-999,-999,-999
2018,1,12,15,0,3.3,0.2,0.05,3.80513438159777,-999,-999,-999,-999
2018,1,12,15,30,3.3,0.2,0.05,2.84456998370028,-999,-999,-999,-999
2018,1,12,16,0,3.3,0.2,0.05,2.98467136871297,-999,-999,-999,-999
2018,1,12,16,30,3.3,0.2,0.05,3.45808585271011,-999,-999,-999,-999
2018,1,12,17,0,3.3,0.2,0.05,2.70629998934134,-999,-999,-999,-999
2018,1,12,17,30,3.3,0.2,0.05,4.32341793661204,-999,-999,-999,-999
2018,1,12,18,0,3.3,0.2,0.05,3.47914684522836,-999,-999,-999,-999
2018,1,12,18,30,3.3,0.2,0.05,3.47914684522836,-999,-999,-999,-999
2018,1,12,19,0,3.3,0.2,0.05,4.48641170479675,-999,-999,-999,-999
2018,1,12,19,30,3.3,0.2,0.05,2.69073316878438,-999,-999,-999,-999
2018,1,12,20,0,3.3,0.2,0.05,2.53323357256096,-999,-999,-999,-999
2018,1,12,20,30,3.3,0.2,0.05,2.38305953895258,-999,-999,-999,-999
2018,1,12,21,0,3.3,0.2,0.05,4.94792214954445,-999,-999,-999,-999
2018,1,12,21,30,3.3,0.2,0.05,3.33904546021567,-999,-999,-999,-999
2018,1,12,22,0,3.3,0.2,0.05,4.56241441692782,-999,-999,-999,-999
2018,1,12,22,30,3.3,0.2,0.05,6.46431361085831,-999,-999,-999,-999
2018,1,12,23,0,3.3,0.2,0.05,4.67870772344162,-999,-999,-999,-999
2018,1,12,23,30,3.3,0.2,0.05,5.84255648390655,-999,-999,-999,-999
2018,1,13,0,0,3.3,0.2,0.05,4.15035151983166,-999,-999,-999,-999
2018,1,13,0,30,3.3,0.2,0.05,2.55429456507921,-999,-999,-999,-999
2018,1,13,1,0,3.3,0.2,0.05,5.61363265218646,-999,-999,-999,-999
2018,1,13,1,30,3.3,0.2,0.05,5.38562451579325,-999,-999,-999,-999
2018,1,13,2,0,3.3,0.2,0.05,4.81697771780055,-999,-999,-999,-999
2018,1,13,2,30,3.3,0.2,0.05,3.13026692568695,-999,-999,-999,-999
2018,1,13,3,0,3.3,0.2,0.05,4.16866542636927,-999,-999,-999,-999
2018,1,13,3,30,3.3,0.2,0.05,3.64763478537435,-999,-999,-999,-999
2018,1,13,4,0,3.3,0.2,0.05,3.65862312929691,-999,-999,-999,-999
2018,1,13,4,30,3.3,0.2,0.05,3.04510726028707,-999,-999,-999,-999
2018,1,13,5,0,3.3,0.2,0.05,2.43708556323852,-999,-999,-999,-999
2018,1,13,5,30,3.3,0.2,0.05,3.43885625084563,-999,-999,-999,-999
2018,1,13,6,0,3.3,0.2,0.05,4.78950685799414,-999,-999,-999,-999
2018,1,13,6,30,3.3,0.2,0.05,6.45240957160886,-999,-999,-999,-999
2018,1,13,7,0,3.3,0.2,0.05,5.52481020547907,-999,-999,-999,-999
2018,1,13,7,30,3.3,0.2,0.05,5.65667033254984,-999,-999,-999,-999
2018,1,13,8,0,3.3,0.2,0.05,3.887546961017,-999,-999,-999,-999
2018,1,13,8,30,3.3,0.2,0.05,2.9040901799475,-999,-999,-999,-999
2018,1,13,9,0,3.3,0.2,0.05,4.26298204503794,-999,-999,-999,-999
2018,1,13,9,30,3.3,0.2,0.05,5.1457123401506,-999,-999,-999,-999
2018,1,13,10,0,3.3,0.2,0.05,5.61729543349398,-999,-999,-999,-999
2018,1,13,10,30,3.3,0.2,0.05,7.67944130962853,-999,-999,-999,-999
2018,1,13,11,0,3.3,0.2,0.05,8.910834784,123.3892526,1.48766114925409,0.457128856,104.1640958
2018,1,13,11,30,3.3,0.2,0.05,7.2893551003775,-999,-999,-999,-999
2018,1,13,12,0,3.3,0.2,0.05,6.36267142957459,-999,-999,-999,-999
2018,1,13,12,30,3.3,0.2,0.05,6.17495388756412,-999,-999,-999,-999
2018,1,13,13,0,3.3,0.2,0.05,6.01928568199446,-999,-999,-999,-999
2018,1,13,13,30,3.3,0.2,0.05,5.61454834751334,-999,-999,-999,-999
2018,1,13,14,0,3.3,0.2,0.05,3.8921254376514,-999,-999,-999,-999
2018,1,13,14,30,3.3,0.2,0.05,3.92966894605349,-999,-999,-999,-999
2018,1,13,15,0,3.3,0.2,0.05,4.95524771215949,-999,-999,-999,-999
2018,1,13,15,30,3.3,0.2,0.05,4.16042416842734,-999,-999,-999,-999
2018,1,13,16,0,3.3,0.2,0.05,4.53128077581388,-999,-999,-999,-999
2018,1,13,16,30,3.3,0.2,0.05,3.89120974232452,-999,-999,-999,-999
2018,1,13,17,0,3.3,0.2,0.05,5.49550795501889,-999,-999,-999,-999
2018,1,13,17,30,3.3,0.2,0.05,5.71619052879706,-999,-999,-999,-999
2018,1,13,18,0,3.3,0.2,0.05,5.6255366914359,-999,-999,-999,-999
2018,1,13,18,30,3.3,0.2,0.05,6.20150905204365,-999,-999,-999,-999
2018,1,13,19,0,3.3,0.2,0.05,8.55850882343367,-999,-999,-999,-999
2018,1,13,19,30,3.3,0.2,0.05,7.844266468467,-999,-999,-999,-999
2018,1,13,20,0,3.3,0.2,0.05,9.17202469244351,-999,-999,-999,-999
2018,1,13,20,30,3.3,0.2,0.05,10.7512749,87.28775917,1.40574171489645,0.488100558,125.3763821
2018,1,13,21,0,3.3,0.2,0.05,16.03201465,170.0310715,1.90356745506956,0.737043597,138.3807504
2018,1,13,21,30,3.3,0.2,0.05,13.89614217,121.2970472,1.45176727990405,0.630596218,132.2324482
2018,1,13,22,0,3.3,0.2,0.05,12.84432235,104.4738586,1.54052211084424,0.556197756,134.014736
2018,1,13,22,30,3.3,0.2,0.05,9.315410183,63.05498576,1.41703998708576,0.405315677,117.4469168
2018,1,13,23,0,3.3,0.2,0.05,6.450394291,105.0590144,1.30563430063705,0.367338283,105.632586
2018,1,13,23,30,3.3,0.2,0.05,3.683092844,32.68583649,1.15974973162316,0.209165421,106.8921593
2018,1,14,0,0,3.3,0.2,0.05,2.038256999,47.16407433,2.4884985519385,0.329026416,100.3516665
2018,1,14,0,30,3.3,0.2,0.05,4.485595391,29.67260305,0.988202329485212,0.237643169,79.49457462
2018,1,14,1,0,3.3,0.2,0.05,3.617804246,15.27283504,0.937825464572167,0.172837333,77.46244389
2018,1,14,1,30,3.3,0.2,0.05,3.899143287,21.76230863,0.827611158092978,0.157237515,71.89301624
2018,1,14,2,0,3.3,0.2,0.05,3.957998848,19.5968485,0.716585230799519,0.212248435,88.15733274
2018,1,14,2,30,3.3,0.2,0.05,2.684170495,8.262142918,0.53076958465986,0.117161018,87.57648778
2018,1,14,3,0,3.3,0.2,0.05,1.890080126,10.91650673,0.694487357696308,0.105651253,96.76766778
2018,1,14,3,30,3.3,0.2,0.05,4.636146288,5.861918439,0.674313212090643,0.135831262,117.7205913
2018,1,14,4,0,3.3,0.2,0.05,6.511094736,18.95492474,0.562189736654806,0.23516414,118.8444563
2018,1,14,4,30,3.3,0.2,0.05,6.648560328,19.23516689,0.575924090484154,0.246608849,118.3178972
2018,1,14,5,0,3.3,0.2,0.05,7.356673983,32.37993572,0.725845887912854,0.298687974,117.7276855
2018,1,14,5,30,3.3,0.2,0.05,7.749469775,36.91280005,0.736611357501363,0.313582012,119.5305807
2018,1,14,6,0,3.3,0.2,0.05,9.405718964,56.6235972,0.859045711822136,0.367215973,120.9403823
2018,1,14,6,30,3.3,0.2,0.05,10.72254875,101.0894637,0.892534375808574,0.457920988,121.4373173
2018,1,14,7,0,3.3,0.2,0.05,14.15504619,127.9640087,1.21403347235568,0.58730438,126.3124395
2018,1,14,7,30,3.3,0.2,0.05,14.72627952,129.9787451,1.30455376278634,0.652241423,130.4910071
2018,1,14,8,0,3.3,0.2,0.05,14.24855882,119.5632825,1.21169594948568,0.628184374,132.6846162
2018,1,14,8,30,3.3,0.2,0.05,14.06702865,121.3491942,1.16501555483178,0.617260353,132.5146
2018,1,14,9,0,3.3,0.2,0.05,14.18873975,130.2029947,1.14132725017849,0.642763784,134.3524918
2018,1,14,9,30,3.3,0.2,0.05,14.02838486,125.199258,1.12780938992367,0.626169204,134.9799045
2018,1,14,10,0,3.3,0.2,0.05,13.72795586,115.4870376,1.12564175739886,0.615108966,138.6556567
2018,1,14,10,30,3.3,0.2,0.05,12.81636376,104.7035447,1.11246771054265,0.562219272,141.6985708
2018,1,14,11,0,3.3,0.2,0.05,12.85534776,104.028488,1.09909591938102,0.557855034,138.9887215
2018,1,14,11,30,3.3,0.2,0.05,12.46705436,104.7526181,0.995312884976378,0.525810382,139.291877
2018,1,14,12,0,3.3,0.2,0.05,13.02484645,130.0246894,1.28240816357352,0.598238667,145.5059565
2018,1,14,12,30,3.3,0.2,0.05,12.97885802,133.3787775,1.18501084003481,0.599276627,146.1307391
2018,1,14,13,0,3.3,0.2,0.05,13.44672519,148.501876,1.32246199491706,0.627415514,146.4063055
2018,1,14,13,30,3.3,0.2,0.05,14.69196964,172.0088006,1.36233822452429,0.669630725,143.6859074
2018,1,14,14,0,3.3,0.2,0.05,13.13749854,134.1093071,1.15855358702133,0.55008419,141.6069048
2018,1,14,14,30,3.3,0.2,0.05,10.84524809,103.447874,1.26316715600114,0.475961326,147.7690271
2018,1,14,15,0,3.3,0.2,0.05,9.167785492,82.42644686,1.05133567332227,0.431504651,151.4961215
2018,1,14,15,30,3.3,0.2,0.05,8.728457501,82.50253776,0.990205231757538,0.43184515,154.5611085
2018,1,14,16,0,3.3,0.2,0.05,7.291412141,55.25328484,0.89378633408662,0.349246129,149.8734416
2018,1,14,16,30,3.3,0.2,0.05,1.110996232,40.99644095,2.06765804353621,0.205050375,229.3496686
2018,1,14,17,0,3.3,0.2,0.05,2.925233509,6.166839923,1.01635337014249,0.160402666,19.80322367
2018,1,14,17,30,3.3,0.2,0.05,3.193911559,12.35869939,1.21743214143541,0.159305584,45.68619042
2018,1,14,18,0,3.3,0.2,0.05,4.44699744,44.80557078,2.13980843558483,0.212528503,115.7996741
2018,1,14,18,30,3.3,0.2,0.05,6.466158293,14.05662445,1.12909901514438,0.213283714,140.4820939
2018,1,14,19,0,3.3,0.2,0.05,6.287897596,28.86241027,1.49263647784717,0.282864633,142.1628397
2018,1,14,19,30,3.3,0.2,0.05,8.666443046,58.35074981,1.51555160387233,0.376123003,157.3872108
2018,1,14,20,0,3.3,0.2,0.05,8.6271929,50.78550186,1.4466470201815,0.372231538,148.2731423
2018,1,14,20,30,3.3,0.2,0.05,6.761243518,11.10069843,0.894674825285701,0.189019151,138.8707341
2018,1,14,21,0,3.3,0.2,0.05,3.995273756,45.1408532,1.46263411932034,0.307271596,158.1929685
2018,1,14,21,30,3.3,0.2,0.05,2.460546376,38.82959996,1.60223297400846,0.198203766,77.17814732
2018,1,14,22,0,3.3,0.2,0.05,2.920401673,48.66154884,1.71458866029144,0.315784199,136.4081111
2018,1,14,22,30,3.3,0.2,0.05,6.564171518,29.67560422,0.944507322893793,0.30423398,154.5536387
2018,1,14,23,0,3.3,0.2,0.05,3.859032533,19.59201612,1.08714122679622,0.227863656,143.6690635
2018,1,14,23,30,3.3,0.2,0.05,3.942425774,48.10196476,1.93817432497699,0.283395049,111.3361315
2018,1,15,0,0,3.3,0.2,0.05,1.828831993,115.5082544,1.85302726126736,0.463754326,114.0728289
2018,1,15,0,30,3.3,0.2,0.05,1.895189316,-26.16690918,1.19054953655864,0.266009112,17.59702128
2018,1,15,1,0,3.3,0.2,0.05,2.283013396,7.050573812,0.62304994984351,0.101290682,26.54718988
2018,1,15,1,30,3.3,0.2,0.05,1.449374555,11.7027977,0.915622104364022,0.145763986,58.31532592
2018,1,15,2,0,3.3,0.2,0.05,0.320506569,-186.1933998,0.865595912074451,0.231725386,218.490297
2018,1,15,2,30,3.3,0.2,0.05,1.495238687,29.90466319,0.584645773952057,0.0949,115.774462
2018,1,15,3,0,3.3,0.2,0.05,2.400897322,3.651802039,0.24738633753706,0.0766,113.0722282
2018,1,15,3,30,3.3,0.2,0.05,1.177836874,49.92859319,0.568573386644152,0.141587935,110.5733603
2018,1,15,4,0,3.3,0.2,0.05,1.318846311,10.77969019,0.446293494238937,0.0979,40.19305671
2018,1,15,4,30,3.3,0.2,0.05,2.74272997,21.91332693,0.600683777873183,0.170094843,102.4712799
2018,1,15,5,0,3.3,0.2,0.05,2.580058479,157.4565997,0.966279596700665,0.213302878,89.0347997
2018,1,15,5,30,3.3,0.2,0.05,4.820064163,108.9501731,0.721781336001424,0.30502158,66.63470289
2018,1,15,6,0,3.3,0.2,0.05,6.114559018,140.5389932,0.660379788455098,0.308480519,73.01488042
2018,1,15,6,30,3.3,0.2,0.05,6.232837459,248.1599767,0.910572709891967,0.340509828,90.71296242
2018,1,15,7,0,3.3,0.2,0.05,4.74623329,157.9165556,0.540023096728279,0.268964943,98.34311865
2018,1,15,7,30,3.3,0.2,0.05,3.668369272,139.8585122,0.53550919506578,0.216735969,92.13110862
2018,1,15,8,0,3.3,0.2,0.05,3.250195567,82.92751449,0.516856871870734,0.203758701,69.73262045
2018,1,15,8,30,3.3,0.2,0.05,2.181776494,37.83871269,0.422561458251933,0.146814576,46.15154186
2018,1,15,9,0,3.3,0.2,0.05,1.734501595,-2.523632569,0.503522933936479,0.0407,41.31433198
2018,1,15,9,30,3.3,0.2,0.05,1.648202169,12.58341132,0.710608697526283,0.104880051,108.4289708
2018,1,15,10,0,3.3,0.2,0.05,0.786837043,0.429044618,1.01721378480632,0.039,64.41175597
2018,1,15,10,30,3.3,0.2,0.05,1.180355449,0.968601564,0.475216473830611,0.0639,201.3607986
2018,1,15,11,0,3.3,0.2,0.05,1.701355327,1.132575515,0.686619999708718,0.0752,213.1761558
2018,1,15,11,30,3.3,0.2,0.05,0.772650253,33.66784131,0.87259523434408,0.144238729,243.300889
2018,1,15,12,0,3.3,0.2,0.05,1.162319726,8.764524753,0.708606049931836,0.115366908,161.8945347
2018,1,15,12,30,3.3,0.2,0.05,1.01448452,-0.552980646,0.298831055949679,0.0487,157.4366669
2018,1,15,13,0,3.3,0.2,0.05,1.576575125,-26.21951656,0.621201584028888,0.0899,247.1860417
2018,1,15,13,30,3.3,0.2,0.05,1.900292039,-68.76955832,0.769906495621384,0.102049817,247.5301063
2018,1,15,14,0,3.3,0.2,0.05,2.784412228,419.9978239,0.634683781106781,0.0866,124.7691738
2018,1,15,14,30,3.3,0.2,0.05,1.245944649,16.91783362,0.920107826833355,0.184215198,78.07352535
2018,1,15,15,0,3.3,0.2,0.05,0.948194371,45.91714122,0.467218090403186,0.0892,96.6027436
2018,1,15,15,30,3.3,0.2,0.05,1.070036482,21.50549419,0.531795787873503,0.107403641,129.9601588
2018,1,15,16,0,3.3,0.2,0.05,1.314390447,2.764194412,0.598695955389712,0.0571,205.4366145
2018,1,15,16,30,3.3,0.2,0.05,1.619925884,81.0153069,0.317965719850427,0.0678,199.5114191
2018,1,15,17,0,3.3,0.2,0.05,0.705329804,-1.62851579,0.358308877925178,0.0346,191.6129505
2018,1,15,17,30,3.3,0.2,0.05,1.425167361,1.444943533,0.958522681526108,0.0527,184.9605909
2018,1,15,18,0,3.3,0.2,0.05,1.544803066,2.859919948,0.742081878905556,0.0781,160.603707
2018,1,15,18,30,3.3,0.2,0.05,1.542768276,55.16134674,0.33213639366983,0.091,118.3561568
2018,1,15,19,0,3.3,0.2,0.05,0.773123523,-7.102450751,0.473096811445607,0.0995,166.1802472
2018,1,15,19,30,3.3,0.2,0.05,0.476351238,5.490518306,0.326893776324971,0.0868,276.8358599
2018,1,15,20,0,3.3,0.2,0.05,1.147816829,-6.606150036,0.342792314674644,0.0583,184.9589942
2018,1,15,20,30,3.3,0.2,0.05,0.392822676,4.534732106,0.781513681262203,0.124330511,107.7629141
2018,1,15,21,0,3.3,0.2,0.05,1.150949577,1.987754347,0.667155782407677,0.0494,87.9376045
2018,1,15,21,30,3.3,0.2,0.05,2.04867798,-4.638778627,0.515899702461632,0.0688,105.2303407
2018,1,15,22,0,3.3,0.2,0.05,2.666395737,4.684727133,0.364878322184259,0.0888,120.3973094
2018,1,15,22,30,3.3,0.2,0.05,3.917045943,2.117889644,0.340169146161141,0.0672,123.5006025
2018,1,15,23,0,3.3,0.2,0.05,2.266886807,-11.02921575,0.681650782292517,0.145810699,123.4050245
2018,1,15,23,30,3.3,0.2,0.05,3.265448012,2.017657216,0.28,0.0563,116.750951
2018,1,16,0,0,3.3,0.2,0.05,3.383941905,2.524171362,0.188414436814168,0.0463,120.9915381
2018,1,16,0,30,3.3,0.2,0.05,3.606082673,0.286688681,0.420272011916092,0.0294,129.6975191
2018,1,16,1,0,3.3,0.2,0.05,3.050915219,27.46727543,1.02141816901796,0.259169285,110.5016055
2018,1,16,1,30,3.3,0.2,0.05,1.156344796,9.106449534,0.548059269605031,0.0893,359.0312015
2018,1,16,2,0,3.3,0.2,0.05,0.894369006,175.6546597,0.417968909130811,0.119532585,65.83940465
2018,1,16,2,30,3.3,0.2,0.05,0.962156755,-22.40442153,1.00645532588387,0.0845,81.05123081
2018,1,16,3,0,3.3,0.2,0.05,2.184570949,-11.32043452,0.869169133138079,0.147078425,102.5826194
2018,1,16,3,30,3.3,0.2,0.05,1.031847442,3.165885485,0.352035438556973,0.0491,26.85682774
2018,1,16,4,0,3.3,0.2,0.05,1.752150726,6.066450965,0.512304998999619,0.0528,102.4424797
2018,1,16,4,30,3.3,0.2,0.05,2.116627343,5.478794823,0.838660330527205,0.100183556,106.5743205
2018,1,16,5,0,3.3,0.2,0.05,2.100854019,5.850465513,0.745884613730569,0.127310702,104.9456185
2018,1,16,5,30,3.3,0.2,0.05,2.99046952,3.960325812,0.286879765755621,0.0777,115.16616
2018,1,16,6,0,3.3,0.2,0.05,2.613001622,7.021156462,0.575508342250571,0.0761,109.0786392
2018,1,16,6,30,3.3,0.2,0.05,1.654624783,7.350470686,0.791315728391645,0.106607858,98.69986471
2018,1,16,7,0,3.3,0.2,0.05,2.940240431,4.254553463,0.43027130278465,0.0687,114.8339099
2018,1,16,7,30,3.3,0.2,0.05,2.684501983,25.96937685,0.725326606433267,0.115285891,88.3009978
2018,1,16,8,0,3.3,0.2,0.05,2.519715692,67.76433717,0.527559263969462,0.193477794,93.84330015
2018,1,16,8,30,3.3,0.2,0.05,3.46537159,29.43780268,0.467986392964582,0.165827825,100.1883265
2018,1,16,9,0,3.3,0.2,0.05,3.937710225,51.6964813,0.437260175410476,0.206852453,103.8607449
2018,1,16,9,30,3.3,0.2,0.05,3.77822569,22.21585308,0.418084451995048,0.169299593,105.9704934
2018,1,16,10,0,3.3,0.2,0.05,3.3922728,27.13944138,0.604237163703127,0.194660802,94.09346401
2018,1,16,10,30,3.3,0.2,0.05,4.463184472,58.74967031,0.617192258538618,0.264509756,76.10564914
2018,1,16,11,0,3.3,0.2,0.05,4.697458054,48.3871118,0.414195162936507,0.230997779,73.51066541
2018,1,16,11,30,3.3,0.2,0.05,4.369573843,22.29938482,0.499674376969642,0.175299818,80.28218687
2018,1,16,12,0,3.3,0.2,0.05,4.159565248,31.13970781,0.532108104617849,0.16892707,69.83624103
2018,1,16,12,30,3.3,0.2,0.05,3.843798252,25.60313861,0.586324973031168,0.205343665,82.41208941
2018,1,16,13,0,3.3,0.2,0.05,4.564767498,1231.534062,0.795085709216308,0.264325126,104.1421685
2018,1,16,13,30,3.3,0.2,0.05,3.419380141,54.5199395,0.831424208812806,0.237845795,106.3886987
2018,1,16,14,0,3.3,0.2,0.05,3.997592557,49.08369891,1.19112172299896,0.218376323,95.67138694
2018,1,16,14,30,3.3,0.2,0.05,2.813340002,26.48692706,0.354489757256821,0.12908103,53.71712769
2018,1,16,15,0,3.3,0.2,0.05,2.513088341,81.98600309,0.821823161635154,0.201629036,67.68264767
2018,1,16,15,30,3.3,0.2,0.05,3.271100345,21.30414188,0.663568077140545,0.206756274,81.40611738
2018,1,16,16,0,3.3,0.2,0.05,3.885238043,23.39291247,0.769201006889617,0.164213345,69.35527356
2018,1,16,16,30,3.3,0.2,0.05,3.693788138,14.10160275,0.669229269383819,0.17334602,42.95093247
2018,1,16,17,0,3.3,0.2,0.05,1.619884428,68.86051228,0.900702670696607,0.296568888,21.84476667
2018,1,16,17,30,3.3,0.2,0.05,1.269394057,63.73265402,0.818792005334688,0.32791705,27.92017015
2018,1,16,18,0,3.3,0.2,0.05,2.236233766,4.754051787,0.507535286457996,0.0811,247.5797669
2018,1,16,18,30,3.3,0.2,0.05,1.323829388,18.54144707,0.537387796660847,0.106270148,220.3987745
2018,1,16,19,0,3.3,0.2,0.05,0.604514047,57.12773598,0.786798539017454,0.124736261,180.0771053
2018,1,16,19,30,3.3,0.2,0.05,2.155841582,2.300573354,0.637519998117706,0.057,54.89522464
2018,1,16,20,0,3.3,0.2,0.05,2.465159394,1.913327975,0.561832069216416,0.0758,67.96110989
2018,1,16,20,30,3.3,0.2,0.05,2.128581618,21.94895773,0.932908971443624,0.149705514,51.62576304
2018,1,16,21,0,3.3,0.2,0.05,0.74161566,71.12578209,0.665206671644234,0.126467734,65.25838386
2018,1,16,21,30,3.3,0.2,0.05,0.787256728,318.5513626,1.47055937758392,0.239267875,102.6943644
2018,1,16,22,0,3.3,0.2,0.05,1.048149286,-35.91061753,0.411272429175601,0.123189946,357.3487355
2018,1,16,22,30,3.3,0.2,0.05,0.955639791,64.2770775,1.38615131136539,0.214298396,200.6933905
2018,1,16,23,0,3.3,0.2,0.05,2.078288417,667.1857149,0.493716846988231,0.096,247.218291
2018,1,16,23,30,3.3,0.2,0.05,2.87632904,43.3285779,1.43624712950105,0.70661877,243.6755016
2018,1,17,0,0,3.3,0.2,0.05,2.509075355,226.4365872,1.08735747985656,0.443513045,242.3476238
2018,1,17,0,30,3.3,0.2,0.05,1.70819208304176,-999,-999,-999,-999
2018,1,17,1,0,3.3,0.2,0.05,1.145665437,2786.425969,2.74742339420046,1.518649221,343.0738456
2018,1,17,1,30,3.3,0.2,0.05,3.272334521,355.9798983,1.86392633304002,0.912791458,139.3535777
2018,1,17,2,0,3.3,0.2,0.05,4.541156024,-110.0561665,1.42408055530577,0.553637132,99.73649455
2018,1,17,2,30,3.3,0.2,0.05,1.518516919,549.9021274,3.39296087510599,0.270885606,62.79779656
2018,1,17,3,0,3.3,0.2,0.05,0.235027644,187.6822739,3.01943858473724,0.345206338,305.9063222
2018,1,17,3,30,3.3,0.2,0.05,2.656672047,23.36563844,0.86283633732012,0.119918286,230.6643974
2018,1,17,4,0,3.3,0.2,0.05,2.757974418,153.6991871,1.4580860670756,0.13260764,157.5653316
2018,1,17,4,30,3.3,0.2,0.05,6.052297525,28.07054542,0.688219959751241,0.217372103,136.6778106
2018,1,17,5,0,3.3,0.2,0.05,8.674191277,58.63891369,0.986000083164297,0.348746321,139.4766462
2018,1,17,5,30,3.3,0.2,0.05,9.364191454,56.56569868,1.11455711383491,0.358668709,140.9558143
2018,1,17,6,0,3.3,0.2,0.05,9.296699691,57.44834393,1.07311320838018,0.371891529,139.44512
2018,1,17,6,30,3.3,0.2,0.05,4.73546459,31.77505575,1.62448459180135,0.264234273,140.0738873
2018,1,17,7,0,3.3,0.2,0.05,2.895174194,22.97170703,1.34213594579685,0.218113447,96.04731852
2018,1,17,7,30,3.3,0.2,0.05,4.127927081,18.15288594,2.17209049328061,0.215043288,100.3943003
2018,1,17,8,0,3.3,0.2,0.05,7.212410598,54.63263147,0.914355884762602,0.334460656,125.9303991
2018,1,17,8,30,3.3,0.2,0.05,6.824733496,33.14194598,0.724679690622002,0.281761329,122.0972333
2018,1,17,9,0,3.3,0.2,0.05,5.187304139,17.09671408,0.975169469887158,0.224053827,110.1993198
